,ID,ACTIVITY,GOOD,SUFFICIENT
532507,5062467,1,1,0
532547,5062468,1,1,0
532599,5062469,1,1,0
532659,5062471,1,1,0
532709,5062472,1,1,0
532722,5062473,1,1,0
532769,5062474,1,1,0
532816,5062475,1,0,1
532876,5062478,1,1,0
532884,5062479,1,1,0
532907,5062480,1,1,0
532936,5062481,1,1,0
532976,5062483,1,1,0
533004,5062484,1,0,1
533027,5062485,1,0,1
533044,5062488,1,0,1
533081,5062489,0,1,0
533100,5062490,1,1,0
533144,5062491,1,1,0
533156,5062492,1,0,1
533168,5062493,1,0,1
533199,5062494,1,1,0
533201,5062495,1,1,0
533220,5062496,1,0,1
533245,5062497,1,1,0
533282,5062500,1,1,0
533331,5062501,1,1,0
533343,5062502,1,1,0
533360,5062503,1,1,0
533387,5062504,1,1,0
533418,5062505,1,0,1
533439,5062506,1,0,0
533452,5062507,1,0,1
533486,5062508,1,0,1
533498,5062510,1,1,0
533524,5062511,1,1,0
533581,5062514,1,1,0
533598,5062515,1,1,0
533618,5062516,1,1,0
533657,5062517,1,1,0
533708,5062518,1,1,0
533752,5062519,1,0,1
533761,5062520,1,0,1
533770,5062521,1,0,1
533777,5062522,1,1,0
533831,5062523,1,1,0
533882,5062525,1,1,0
533920,5062526,1,1,0
533949,5062527,1,1,0
533963,5062528,1,1,0
533997,5062531,1,1,0
534042,5062532,1,1,0
534064,5062533,1,1,0
534091,5062534,1,1,0
534135,5062535,1,1,0
534183,5062536,1,0,1
534190,5062537,1,1,0
534208,5062538,1,1,0
534209,5062539,1,0,1
534216,5062540,1,1,0
534257,5062542,1,1,0
534317,5062544,1,1,0
534345,5062547,1,1,0
534379,5062548,1,1,0
534422,5062550,1,1,0
534425,5062551,1,0,1
534472,5062552,1,1,0
534475,5062553,1,1,0
534479,5062554,1,1,0
534487,5062555,1,1,0
534498,5062556,1,1,0
534512,5062557,1,1,0
534543,5062558,1,1,0
534579,5062560,1,1,0
534607,5062561,1,1,0
534651,5062562,1,0,1
534669,5062563,1,0,1
534702,5062564,1,1,0
534756,5062565,1,1,0
534810,5062566,1,1,0
534862,5062568,1,1,0
534901,5062569,1,1,0
534919,5062573,1,1,0
534979,5062574,1,1,0
535023,5062576,1,0,1
535068,5062577,1,0,1
535094,5062578,1,1,0
535154,5062582,1,1,0
535209,5062583,1,0,1
535232,5062584,1,1,0
535234,5062585,1,0,1
535253,5062586,1,0,1
535275,5062587,1,0,1
535281,5062590,1,1,0
535308,5062591,1,1,0
535337,5062592,1,1,0
535363,5062593,1,1,0
535371,5062594,1,0,0
535399,5062595,1,1,0
535427,5062596,1,1,0
535436,5062599,1,1,0
535470,5062600,1,1,0
535508,5062601,1,1,0
535565,5062602,1,0,1
535580,5062604,1,1,0
535636,5062605,1,1,0
535683,5062606,1,1,0
535702,5062607,1,1,0
535725,5062608,1,1,0
535782,5062609,1,1,0
535785,5062610,0,0,1
535789,5062611,0,0,1
535793,5062612,0,0,1
535797,5062613,0,0,1
535801,5062614,0,0,1
535805,5062615,1,1,0
535833,5062617,0,0,1
535857,5062618,1,1,0
535918,5062619,1,1,0
535930,5062621,1,1,0
535945,5062622,1,1,0
535976,5062623,1,1,0
536007,5062625,0,1,0
536054,5062626,0,1,0
536101,5062628,1,1,0
536134,5062629,1,1,0
536136,5062630,1,1,0
536149,5062631,1,1,0
536159,5062632,1,1,0
536203,5062635,1,0,1
536228,5062636,1,1,0
536259,5062637,1,1,0
536289,5062639,1,1,0
536318,5062640,1,1,0
536337,5062645,1,0,1
536362,5062646,1,0,1
536377,5062649,1,1,0
536421,5062651,1,1,0
536455,5062652,1,0,1
536466,5062653,1,0,1
536486,5062654,1,1,0
536527,5062655,1,1,0
536545,5062656,1,1,0
536565,5062657,1,1,0
536599,5062658,1,0,1
536611,5062659,1,0,1
536620,5062660,1,0,1
536630,5062661,1,0,1
536655,5062662,1,0,1
536696,5062663,1,0,1
536713,5062668,1,1,0
536761,5062669,1,1,0
536802,5062670,1,1,0
536839,5062671,1,0,1
536850,5062672,1,1,0
536871,5062673,1,1,0
536888,5062674,1,1,0
536935,5062676,1,1,0
536991,5062678,1,1,0
537018,5062679,1,1,0
537059,5062680,1,0,1
537066,5062683,1,1,0
537081,5062685,1,0,1
537135,5062686,1,1,0
537169,5062687,1,0,1
537190,5062688,1,0,1
537207,5062689,1,0,1
537214,5062690,1,0,0
537227,5062691,1,0,1
537250,5062692,0,0,1
537266,5062693,0,1,0
537272,5062694,0,1,0
537302,5062695,1,1,0
537316,5062696,0,0,1
537332,5062697,0,0,1
537348,5062698,1,1,0
537379,5062699,1,0,1
537393,5062702,0,0,1
537409,5062704,1,1,0
537439,5062705,1,1,0
537469,5062706,1,1,0
537492,5062707,0,0,1
537508,5062708,1,0,1
537522,5062709,1,1,0
537528,5062710,1,0,1
537544,5062711,1,1,0
537575,5062712,0,0,1
537591,5062713,0,0,1
537607,5062714,0,1,0
537637,5062717,0,0,1
537669,5062719,0,0,1
537701,5062720,0,0,1
537733,5062721,1,1,0
537764,5062723,1,0,1
537793,5062726,1,0,1
537807,5062727,1,1,0
537862,5062734,1,1,0
537872,5062735,0,0,1
537883,5062736,0,0,1
537900,5062737,1,1,0
537923,5062738,0,0,1
537940,5062739,1,0,1
537948,5062740,0,0,1
537966,5062741,1,1,0
538013,5062743,1,0,1
538033,5062744,1,0,1
538044,5062745,1,0,1
538062,5062747,0,0,1
538078,5062748,0,1,0
538123,5062749,1,1,0
538139,5062750,1,0,1
538145,5062751,0,1,0
538169,5062754,1,0,1
538182,5062755,1,1,0
538192,5062756,1,1,0
538213,5065313,1,1,0
538262,5065314,1,1,0
538323,5065315,1,1,0
538344,5065316,1,1,0
538384,5065320,1,1,0
538400,5065321,1,1,0
538403,5065322,0,0,1
538411,5065323,1,0,1
538418,5065329,0,1,0
538460,5065333,1,0,1
538502,5065334,0,1,0
538517,5065335,1,1,0
538532,5065336,1,0,1
538545,5065337,1,0,1
538587,5065338,1,1,0
538598,5065339,1,0,1
538609,5065341,0,1,0
538634,5065342,0,0,1
538650,5065343,0,0,1
538666,5065344,0,1,0
538694,5065345,0,0,1
538710,5065346,1,0,1
538725,5065348,1,1,0
538782,5065349,1,1,0
538830,5065350,1,0,1
538842,5065351,1,1,0
538851,5065352,1,0,1
538860,5065354,1,1,0
538879,5065355,1,1,0
538932,5065356,1,1,0
538980,5065357,1,1,0
539023,5065358,1,1,0
539032,5065359,0,1,0
539049,5065360,1,1,0
539072,5065361,0,0,1
539091,5065362,0,1,0
539115,5065363,0,1,0
539142,5065364,0,1,0
539159,5065365,0,0,1
539170,5065366,1,1,0
539178,5065367,1,1,0
539189,5065368,1,1,0
539192,5065369,1,0,1
539211,5065370,0,0,1
539234,5065371,0,0,1
539244,5065372,1,0,1
539281,5065373,0,1,0
539290,5065374,0,0,1
539294,5065375,1,1,0
539303,5065376,1,1,0
539352,5065377,1,0,1
539358,5065379,1,0,1
539396,5065380,1,0,1
539436,5065381,1,1,0
539439,5065383,0,0,1
539458,5065384,1,0,1
539494,5065385,1,1,0
539548,5065387,1,0,1
539561,5065389,1,1,0
539608,5065390,1,0,0
539627,5065391,1,0,1
539635,5065392,1,0,1
539639,5065395,1,1,0
539653,5065396,1,1,0
539663,5065397,1,1,0
539674,5065398,1,1,0
539677,5065399,0,1,0
539680,5065400,1,1,0
539697,5065402,1,1,0
539702,5065403,0,1,0
539707,5065404,0,1,0
539756,5065405,0,1,0
539805,5065406,1,1,0
539810,5065407,1,1,0
539816,5065408,0,1,0
539827,5065411,1,1,0
539828,5065412,0,1,0
539867,5065413,1,1,0
539888,5065414,1,0,1
539921,5065415,1,1,0
539968,5065416,1,0,1
540006,5065418,0,1,0
540035,5065419,1,1,0
540081,5065420,1,1,0
540104,5065421,1,1,0
540116,5065422,1,1,0
540118,5065423,0,1,0
540147,5065424,1,0,1
540157,5065425,0,0,1
540172,5065426,0,0,1
540186,5065427,1,0,1
540200,5065428,1,0,1
540214,5065429,1,0,1
540236,5065430,0,0,1
540242,5065432,1,0,1
540247,5065435,0,0,1
540253,5065436,0,0,1
540284,5065437,1,1,0
540306,5065438,1,1,0
540361,5065439,1,1,0
540365,5065441,1,1,0
540394,5065442,1,0,1
540425,5065443,0,0,1
540430,5065444,1,0,1
540461,5065446,0,0,1
540499,5065447,1,0,1
540536,5065451,1,0,1
540574,5065452,1,1,0
540619,5065454,1,1,0
540664,5065456,0,1,0
540687,5065457,0,0,1
540692,5065460,0,0,1
540697,5065461,1,0,1
540702,5065462,1,0,1
540757,5065465,1,1,0
540806,5065471,0,0,1
540816,5065472,0,0,1
540830,5065473,0,0,1
540840,5065474,1,1,0
540849,5065475,0,0,1
540859,5065477,0,0,1
540888,5065478,0,0,1
540917,5065479,1,1,0
540942,5065480,1,0,1
540971,5065484,1,0,1
540989,5065485,1,1,0
541017,5065486,0,0,1
541024,5065487,1,0,1
541031,5065488,0,1,0
541054,5065489,0,1,0
541067,5065490,1,1,0
541080,5065491,0,1,0
541093,5065492,1,0,1
541131,5065493,0,1,0
541144,5065494,1,1,0
541154,5065496,0,0,0
541163,5065497,1,1,0
541193,5065498,0,0,0
541202,5065499,1,1,0
541232,5065500,1,1,0
541263,5065501,1,0,1
541288,5065502,1,0,1
541302,5065503,1,1,0
541353,5065504,1,1,0
541390,5065505,1,1,0
541437,5065506,1,1,0
541488,5065507,1,1,0
541547,5065508,1,1,0
541594,5065510,1,1,0
541645,5065513,1,1,0
541666,5065515,1,1,0
541678,5065516,1,0,1
541715,5065517,1,0,1
541731,5065518,0,0,0
541748,5065519,0,0,1
541766,5065520,1,1,0
541809,5065521,0,1,0
541837,5065526,0,1,0
541865,5065528,1,1,0
541884,5065532,0,0,1
541890,5065533,0,0,1
541896,5065534,1,1,0
541917,5065535,0,0,1
541923,5065536,0,0,1
541929,5065537,0,0,1
541935,5065538,0,0,1
541941,5065539,0,1,0
541962,5065540,1,1,0
541967,5065541,1,1,0
541973,5065542,1,0,1
541985,5065544,1,1,0
542012,5065548,1,0,0
542027,5065549,1,1,0
542028,5065550,0,1,0
542030,5065551,1,1,0
542033,5065553,1,1,0
542070,5065554,0,1,0
542100,5065556,1,1,0
542129,5065558,0,0,1
542139,5065559,1,0,1
542149,5065560,0,1,0
542151,5065561,0,1,0
542153,5065562,0,1,0
542155,5065563,1,1,0
542157,5065566,1,1,0
542169,5065567,0,0,1
542180,5065568,1,0,1
542190,5065569,1,1,0
542207,5065570,1,0,1
542227,5065571,0,0,1
542248,5065572,1,0,1
542253,5065573,1,1,0
542297,5065574,1,1,0
542298,5065575,1,0,1
542310,5065576,0,1,0
542316,5065577,0,1,0
542320,5065578,0,1,0
542326,5065579,1,1,0
542349,5065580,0,1,0
542350,5065581,1,1,0
542354,5065583,1,0,1
542378,5065585,1,0,1
542397,5065586,1,1,0
542457,5065587,1,0,1
542464,5065588,0,1,0
542488,5065589,0,0,1
542512,5065590,0,1,0
542536,5065591,1,1,0
542539,5065592,1,0,1
542580,5065593,0,1,0
542604,5065594,1,1,0
542605,5065597,1,1,0
542611,5065598,1,1,0
542651,5065599,1,1,0
542657,5065601,1,0,1
542661,5065602,1,0,1
542665,5065603,0,1,0
542699,5065605,0,0,1
542707,5065606,1,0,1
542715,5065607,1,1,0
542723,5065608,1,1,0
542726,5065609,1,1,0
542772,5065610,0,1,0
542775,5065611,1,0,0
542784,5065613,0,1,0
542787,5065614,1,0,1
542803,5065615,0,0,1
542815,5065616,0,0,1
542821,5065617,1,0,1
542826,5065618,1,1,0
542873,5065619,0,1,0
542912,5065621,1,0,1
542950,5065623,1,1,0
542988,5065624,1,1,0
543031,5065626,1,1,0
543053,5065628,1,0,1
543097,5065629,1,0,1
543109,5065630,1,0,1
543130,5065631,1,0,1
543137,5065632,1,0,1
543169,5065633,0,1,0
543183,5065634,0,1,0
543197,5065635,1,0,1
543203,5065636,0,1,0
543217,5065637,1,1,0
543228,5065638,0,0,1
543233,5065639,1,0,1
543257,5065640,0,0,1
543270,5065641,1,0,1
543283,5065642,1,0,1
543296,5065644,0,0,1
543323,5065645,0,0,0
543350,5065646,1,0,1
543377,5065648,1,0,1
543382,5065649,1,1,0
543397,5065650,1,1,0
543448,5065651,1,0,1
543504,5065654,1,1,0
543535,5065655,1,1,0
543576,5065656,1,1,0
543584,5065657,1,0,1
543592,5065658,0,0,1
543602,5065659,1,0,1
543616,5065660,1,0,1
543626,5065661,1,0,1
543636,5065663,0,0,1
543648,5065664,0,0,1
543660,5065665,1,0,1
543672,5065667,1,0,1
543686,5065668,0,1,0
543718,5065669,0,0,1
543732,5065670,0,0,1
543744,5065672,1,1,0
543766,5065673,1,1,0
543778,5065674,1,0,1
543785,5065675,1,0,0
543791,5065676,1,1,0
543800,5065677,0,1,0
543814,5065678,0,1,0
543823,5065679,0,0,1
543832,5065680,0,1,0
543841,5065681,0,0,1
543850,5065682,0,1,0
543859,5065683,0,0,1
543868,5065685,1,0,1
543873,5065686,1,0,1
543880,5065688,1,0,1
543925,5065689,1,0,1
543970,5065690,0,0,0
543979,5065691,0,0,1
543990,5065692,0,0,0
543999,5065693,0,0,0
544008,5065694,0,0,1
544024,5065695,0,0,0
544033,5065696,0,0,0
544042,5065697,0,1,0
544054,5065698,0,0,0
544063,5065699,0,0,0
544072,5065700,1,0,0
544080,5065702,1,1,0
544093,5065703,1,1,0
544113,5065704,1,1,0
544137,5065705,1,0,1
544151,5065707,1,1,0
544164,5065708,0,1,0
544167,5065709,1,1,0
544212,5065710,0,0,1
544257,5065711,1,1,0
544314,5065712,0,0,0
544324,5065714,0,1,0
544327,5065715,1,0,1
544334,5065716,0,1,0
544337,5065721,1,1,0
544398,5065722,1,1,0
544447,5065723,1,1,0
544489,5065725,1,1,0
544522,5065727,1,1,0
544573,5065728,1,1,0
544626,5065729,1,1,0
544657,5065730,1,1,0
544673,5065731,1,1,0
544689,5065732,1,0,0
544711,5065734,1,1,0
544747,5065735,0,0,0
544755,5065736,1,0,1
544761,5065737,0,0,1
544776,5065738,0,0,1
544783,5065739,1,0,1
544787,5065740,1,1,0
544799,5065742,1,1,0
544847,5065743,0,1,0
544879,5065744,1,0,1
544915,5065746,1,1,0
544963,5065747,1,1,0
545008,5065748,1,1,0
545015,5065749,1,1,0
545059,5065750,1,1,0
545103,5065751,1,1,0
545143,5065752,1,0,1
545155,5065753,1,0,1
545160,5065754,1,1,0
545174,5065755,1,1,0
545188,5065756,1,1,0
545208,5065757,1,1,0
545252,5065758,1,1,0
545276,5065759,1,0,1
545290,5065760,0,0,1
545305,5065761,1,1,0
545322,5065762,1,0,1
545327,5065763,0,1,0
545347,5065764,0,1,0
545364,5065765,1,1,0
545389,5065766,1,1,0
545414,5065767,1,0,1
545424,5065768,1,1,0
545432,5065769,0,1,0
545442,5065770,1,1,0
545447,5065771,0,1,0
545462,5065772,1,1,0
545465,5065773,0,1,0
545468,5065774,1,1,0
545480,5065775,0,1,0
545483,5065776,1,1,0
545488,5065779,1,1,0
545495,5065781,1,1,0
545504,5065782,1,1,0
545513,5065784,1,1,0
545561,5065786,0,0,1
545581,5065787,1,1,0
545601,5065788,1,1,0
545624,5065789,1,0,1
545633,5065790,0,0,1
545642,5065791,1,0,1
545668,5065792,1,0,1
545677,5065793,1,1,0
545728,5065795,1,0,1
545737,5065796,1,1,0
545739,5065797,1,0,1
545747,5065798,1,1,0
545754,5065799,0,1,0
545761,5065800,0,1,0
545782,5065801,1,1,0
545819,5065803,1,1,0
545839,5065804,1,1,0
545850,5065805,0,1,0
545853,5065806,0,1,0
545856,5065807,1,1,0
545873,5065808,0,1,0
545876,5065809,0,1,0
545878,5065810,0,1,0
545881,5065811,1,0,1
545892,5065812,1,1,0
545894,5065813,1,0,1
545898,5065815,1,0,1
545922,5065816,1,0,1
545926,5065817,1,0,0
545930,5065818,1,1,0
545948,5065819,1,1,0
545969,5065820,0,1,0
546011,5065821,1,1,0
546012,5065822,1,1,0
546020,5065823,1,1,0
546076,5065824,1,1,0
546112,5065828,0,1,0
546132,5065829,0,0,1
546141,5065830,0,0,1
546150,5065831,0,1,0
546170,5065832,1,1,0
546189,5065833,1,0,0
546200,5065835,0,1,0
546224,5065836,1,1,0
546284,5065837,1,1,0
546299,5065838,1,0,1
546307,5065839,1,0,1
546320,5065841,1,0,1
546328,5066361,1,1,0
546335,5066362,1,1,0
546359,5066363,1,1,0
546404,5066364,0,1,0
546440,5066365,1,0,1
546446,5066367,1,1,0
546476,5066368,1,0,1
546504,5066369,1,0,1
546519,5066370,1,0,1
546554,5066371,1,0,1
546579,5066372,1,0,1
546615,5066373,1,0,0
546671,5066378,1,1,0
546719,5066379,1,0,1
546734,5066380,1,1,0
546748,5066381,1,1,0
546754,5066382,1,1,0
546782,5066383,1,1,0
546805,5066384,0,1,0
546833,5066388,1,1,0
546872,5066390,1,1,0
546894,5066391,1,1,0
546927,5066394,0,1,0
546957,5066398,0,1,0
546974,5066399,0,1,0
547004,5066400,1,1,0
547033,5066402,1,1,0
547067,5066403,0,1,0
547084,5066404,1,1,0
547099,5066406,1,1,0
547118,5066407,1,1,0
547139,5066411,1,1,0
547171,5066412,0,0,1
547180,5066414,0,1,0
547188,5066415,1,1,0
547202,5066416,1,1,0
547210,5066417,0,0,0
547219,5066418,1,0,1
547231,5066419,0,0,1
547242,5066420,1,0,1
547280,5066421,0,0,1
547285,5066422,0,0,1
547290,5066423,0,0,1
547301,5066425,1,0,1
547309,5066426,0,0,1
547320,5066427,1,0,1
547330,5066428,1,1,0
547332,5066429,1,0,1
547340,5066430,1,0,0
547350,5066431,1,1,0
547374,5066432,1,0,1
547380,5066433,1,1,0
547429,5066434,1,0,1
547441,5066435,1,0,0
547474,5066436,0,1,0
547489,5066437,0,1,0
547504,5066441,1,0,0
547541,5066442,0,1,0
547567,5066443,0,0,1
547599,5066444,0,1,0
547625,5066445,0,1,0
547651,5066446,1,1,0
547664,5066447,1,1,0
547690,5066448,1,1,0
547722,5066449,1,1,0
547772,5066450,1,1,0
547775,5066451,0,1,0
547795,5066452,1,1,0
547807,5066453,0,0,1
547811,5066454,0,0,1
547815,5066458,1,1,0
547863,5066463,1,1,0
547867,5066464,1,1,0
547920,5066465,1,0,1
547930,5066466,1,1,0
547952,5066467,0,0,1
547968,5066471,0,0,1
547974,5066472,1,0,1
547979,5066473,1,1,0
547996,5066474,1,1,0
548014,5066475,1,1,0
548031,5066477,0,0,1
548049,5066478,1,1,0
548067,5066480,1,1,0
548101,5066481,1,0,1
548108,5066482,1,1,0
548123,5066483,0,1,0
548154,5066484,1,0,1
548178,5066486,0,1,0
548201,5066487,0,0,1
548225,5066488,0,0,1
548249,5066490,0,0,1
548260,5066491,0,0,1
548271,5066492,0,0,1
548282,5066493,1,1,0
548292,5066495,1,1,0
548339,5066496,1,1,0
548379,5066497,1,0,1
548390,5066498,1,1,0
548442,5066499,1,1,0
548483,5066500,1,1,0
548530,5066501,1,1,0
548554,5066502,1,0,1
548561,5066504,0,1,0
548573,5066505,1,1,0
548601,5066506,1,0,1
548606,5066507,0,0,1
548612,5066508,0,0,1
548625,5066509,1,1,0
548666,5066510,0,0,1
548679,5066511,1,0,1
548684,5066512,1,1,0
548699,5066513,0,0,1
548712,5066514,1,1,0
548746,5066516,0,1,0
548766,5066517,0,0,1
548803,5066518,0,1,0
548837,5066519,1,1,0
548893,5066520,1,1,0
548902,5066521,1,1,0
548933,5066522,1,1,0
548942,5066523,1,0,1
548966,5066529,1,1,0
548997,5066530,0,0,1
549018,5066531,0,1,0
549050,5066532,1,1,0
549070,5066533,1,1,0
549085,5066534,1,1,0
549100,5066535,1,1,0
549138,5066536,0,1,0
549155,5066539,1,1,0
549160,5066540,1,1,0
549179,5066542,1,0,1
549193,5066543,1,1,0
549223,5066544,1,1,0
549239,5066546,0,1,0
549253,5066547,1,1,0
549291,5066548,0,1,0
549299,5066549,1,0,1
549313,5066550,1,0,1
549319,5066551,1,1,0
549334,5066553,0,1,0
549343,5066554,1,0,1
549403,5066558,1,1,0
549411,5066559,1,1,0
549431,5066561,1,1,0
549446,5066562,0,0,1
549450,5066563,1,1,0
549453,5066565,1,0,1
549483,5066566,1,1,0
549488,5066569,1,1,0
549495,5066570,1,1,0
549516,5066571,1,1,0
549535,5066572,1,1,0
549567,5066574,1,0,1
549586,5066581,1,1,0
549615,5066582,1,1,0
549635,5066583,1,1,0
549637,5066586,1,0,1
549645,5066587,0,0,1
549652,5066588,1,0,1
549659,5066589,0,1,0
549689,5066590,0,0,1
549702,5066591,0,0,1
549715,5066592,1,1,0
549745,5066595,0,0,1
549758,5066596,0,0,1
549771,5066597,0,0,1
549784,5066598,0,0,1
549797,5066601,0,0,1
549810,5066602,1,0,1
549822,5066603,1,1,0
549842,5066604,0,0,1
549848,5066605,0,0,1
549854,5066606,1,0,1
549859,5066607,0,0,1
549865,5066610,0,1,0
549879,5066611,1,1,0
549900,5066612,1,0,1
549910,5066614,1,1,0
549920,5066615,0,1,0
549940,5066616,0,0,1
549951,5066617,1,1,0
549963,5066618,1,0,1
549975,5066619,0,1,0
549995,5066620,1,0,1
550000,5066621,1,0,1
550029,5066622,1,1,0
550039,5066625,1,1,0
550068,5066626,1,1,0
550078,5066627,1,1,0
550094,5066631,0,1,0
550129,5066632,1,1,0
550178,5066635,1,0,1
550186,5066636,1,0,1
550220,5066637,1,1,0
550254,5066643,0,1,0
550304,5066644,1,1,0
550365,5066646,1,0,1
550402,5066647,0,0,1
550420,5066648,1,1,0
550470,5066650,0,0,1
550488,5066651,1,1,0
550539,5066652,0,0,1
550557,5066653,1,1,0
550602,5066654,0,0,1
550620,5066655,0,0,1
550638,5066656,0,0,1
550656,5066657,0,0,1
550674,5066658,1,1,0
550688,5066659,0,0,1
550706,5066660,1,1,0
550724,5066661,1,1,0
550749,5066662,1,0,1
550783,5066663,0,0,1
550792,5066664,1,1,0
550848,5066666,0,0,1
550857,5066667,0,0,1
550866,5066668,1,0,0
550871,5066670,1,0,0
550879,5066671,1,1,0
550912,5066672,1,1,0
550952,5066673,1,1,0
550978,5066674,1,1,0
550987,5066675,1,1,0
551028,5066676,1,1,0
551036,5066680,1,0,1
551042,5066681,1,1,0
551050,5066682,1,0,1
551059,5066683,1,0,0
551069,5066684,1,1,0
551078,5066687,0,0,1
551094,5066689,1,1,0
551112,5066690,0,0,1
551119,5066691,1,1,0
551150,5066692,0,0,1
551157,5066693,1,0,1
551164,5066694,0,0,1
551171,5066696,1,0,1
551179,5066697,0,0,1
551189,5066698,1,1,0
551198,5066700,0,1,0
551236,5066701,0,0,1
551245,5066705,0,1,0
551271,5066706,1,1,0
551329,5066707,1,1,0
551390,5066708,1,1,0
551409,5066709,1,0,1
551436,5066710,1,1,0
551479,5066711,0,1,0
551499,5066716,1,1,0
551560,5066717,1,0,1
551572,5066719,0,1,0
551589,5066720,0,1,0
551607,5066721,1,1,0
551620,5066724,1,1,0
551641,5066727,1,0,1
551652,5066731,1,1,0
551692,5066733,1,0,1
551718,5066734,0,1,0
551745,5066735,1,1,0
551748,5066736,1,1,0
551801,5066737,1,1,0
551811,5066738,1,1,0
551851,5066739,1,1,0
551872,5066742,1,1,0
551933,5066745,1,0,1
551958,5066746,1,1,0
551981,5066747,0,1,0
552019,5066748,0,0,1
552025,5066749,1,0,1
552032,5066750,1,0,1
552042,5066751,1,0,1
552068,5066754,0,1,0
552083,5066755,0,0,1
552092,5066756,1,1,0
552103,5066757,1,0,1
552111,5066758,1,1,0
552119,5066759,1,0,1
552125,5066761,1,0,0
552130,5066762,1,0,0
552135,5066765,0,0,1
552171,5066766,1,0,1
552206,5066767,1,0,1
552246,5066768,1,0,1
552260,5066770,0,1,0
552294,5066771,1,1,0
552355,5066774,0,1,0
552372,5066775,1,1,0
552417,5066777,0,1,0
552448,5066778,1,1,0
552470,5066779,1,1,0
552487,5066783,1,1,0
552490,5066784,1,1,0
552532,5066785,1,1,0
552535,5066790,1,1,0
552544,5066791,1,1,0
552576,5066792,1,1,0
552613,5066793,1,1,0
552669,5066794,0,1,0
552706,5066799,1,1,0
552717,5066800,1,0,1
552723,5066801,1,1,0
552737,5066802,0,1,0
552752,5066803,1,1,0
552755,5066805,1,0,1
552761,5066808,0,1,0
552804,5066809,0,1,0
552838,5066810,0,0,1
552854,5066811,0,1,0
552888,5066812,0,1,0
552933,5066814,0,1,0
552953,5066816,1,1,0
552968,5066817,1,0,0
552979,5066819,1,0,1
552985,5066820,1,0,1
552991,5066821,0,0,1
552997,5066822,1,1,0
553025,5066823,1,1,0
553058,5066824,1,1,0
553100,5066825,0,1,0
553117,5066826,0,0,1
553123,5066827,1,1,0
553171,5066831,1,0,1
553179,5066832,1,1,0
553204,5066833,1,1,0
553236,5066834,1,1,0
553272,5066835,1,1,0
553317,5066836,1,1,0
553330,5066837,1,0,1
553337,5066838,0,1,0
553340,5066839,1,1,0
553342,5066840,1,0,1
553382,5066841,0,0,1
553423,5066842,1,0,1
553463,5066843,1,0,1
553478,5066844,0,0,1
553507,5066845,1,0,1
553551,5066846,1,1,0
553598,5066847,0,0,1
553643,5066848,1,1,0
553669,5066850,1,1,0
553720,5066858,1,1,0
553745,5066859,1,1,0
553770,5066860,1,1,0
553808,5066862,0,0,1
553819,5066864,1,1,0
553829,5066865,0,0,1
553833,5066866,1,1,0
553848,5066867,0,1,0
553863,5066868,1,1,0
553878,5066869,1,1,0
553896,5066870,0,0,1
553905,5066871,1,1,0
553913,5066872,1,1,0
553914,5066873,0,1,0
553942,5066874,1,1,0
553961,5066875,1,1,0
553964,5066876,0,1,0
553967,5066877,1,1,0
553973,5066878,1,1,0
553978,5066879,0,1,0
553981,5066880,1,1,0
553983,5066883,1,0,1
553997,5066884,1,1,0
554015,5066885,0,0,1
554030,5066886,0,0,1
554045,5066888,1,0,1
554053,5066889,1,0,1
554072,5066890,1,0,1
554086,5066891,1,0,1
554100,5066892,0,1,0
554114,5066893,1,1,0
554130,5066895,1,1,0
554159,5066898,1,1,0
554179,5066899,1,1,0
554187,5066900,0,1,0
554207,5066901,1,0,1
554215,5066906,1,0,1
554227,5066907,0,1,0
554229,5066908,1,0,1
554242,5066909,0,0,1
554258,5066910,0,0,1
554274,5066911,1,0,1
554308,5066912,0,0,1
554315,5066913,0,1,0
554324,5066914,0,0,1
554331,5066915,1,1,0
554347,5066916,1,0,1
554361,5066917,1,1,0
554368,5066918,0,0,1
554387,5066919,0,0,1
554403,5066920,0,0,1
554419,5066921,1,0,1
554426,5066922,0,0,1
554435,5066923,0,0,1
554451,5066924,0,1,0
554476,5066925,1,1,0
554503,5066926,1,0,1
554525,5066927,0,1,0
554548,5066928,0,1,0
554575,5066929,1,1,0
554612,5066930,1,1,0
554635,5066931,1,1,0
554691,5066932,1,0,1
554695,5066935,1,1,0
554716,5066936,1,1,0
554749,5066937,1,0,1
554757,5066939,1,1,0
554774,5066940,1,0,1
554790,5066941,0,0,1
554809,5066942,1,1,0
554868,5066943,1,1,0
554874,5066944,0,1,0
554888,5066949,1,1,0
554905,5066950,1,0,1
554919,5066951,1,0,1
554933,5066952,0,1,0
554936,5066953,1,1,0
554938,5066954,1,1,0
554943,5066955,1,1,0
554953,5066956,1,1,0
554971,5066959,1,0,1
554984,5066960,1,1,0
555020,5066961,0,1,0
555032,5066962,1,1,0
555041,5066963,0,0,1
555073,5066964,1,0,1
555081,5066965,1,1,0
555114,5066966,0,1,0
555149,5066967,1,1,0
555180,5066968,1,1,0
555232,5066969,1,1,0
555271,5066971,0,1,0
555306,5066973,1,1,0
555313,5066974,1,1,0
555339,5066975,0,1,0
555374,5066977,1,1,0
555385,5066978,1,0,1
